company,title,date,year,rating,pros,cons
Microsoft,Best Workplace,Oct 7,2021,5,"Amazing work environment, great comp, great work-life balance, feels like company is really trying to do good, lots of fun projects. Great on inclusion and diversity.",Hard to advance beyond a level if not in the US
Microsoft,nothing,Nov 13,2021,4,nothinggg nothinggg nothinggg nothinggg nothinggg nothinggg,yes yes yes yes yes yes yes yes yes yes
Microsoft,Amazing,Nov 20,2021,5,Financial perks and office environment,None that come to mind
Microsoft,Good company,Nov 15,2021,4,"Flexible working hours, Work from home",Heavy workload and not enough team support
Microsoft,great,Oct 12,2021,5,"Lost of benefits, laundry, private house cleaning, car washing, mobile phone,","100% Satisfied there is nothing NaN, TBD, Nothing is bad to tell"
Microsoft,Good,Oct 28,2021,5,Good firm to work with,No constructive feedback for thr firm or role
Microsoft,Great place to work - too much politics,Sep 15,2021,5,Endless growing opportunities Company's mission - do good Great engineering and science talent,"compensation offering is not competitive comparing to Amazon, Google and Facebook Too much organizational politics"
Microsoft,Great place if you get good project,Oct 11,2021,3,1. Great managers 2. Interesting projects,"Poor team, poor growth Difficult to switch after that Bad bonuses"
Microsoft,Good company,Oct 23,2021,4,"Good pay, great environment to work",Nothing I have found yet
Microsoft,Good company,Oct 14,2021,5,"Good work culture, good growth opportunities","Too crowdy, less Mingle, too big"
Microsoft,Entretien,Sep 28,2021,5,Job Satisfaction and mental health,Screen work not good for the eyes
Microsoft,Springboard Intern for back to work women,Sep 17,2021,4,It is a good company that is employee friendly,Need concrete plan for career growth opportunities
Microsoft,Top tier workplace,Sep 9,2021,5,"Great Flexibility, Benefits, People, Visibility in resume, Facilities","Not many career opportunities, low Impact-ability, bad agility, lots of politics, not a meritocracy"
Microsoft,Amazing Organization,Apr 24,2021,5,"Microsoft is an excellent workplace with lots of challenging opportunities, great people and great rewards. Organization is highly employee friendly and take good care of their concerns. Microsoft, being the top technology company has right of opportunities to challenge you, learn and grow together. A great work culture inculcates growth mindset and motivate us to do our best. I am proud to be part of this amazing company.",Didn't notice anything as such yet
Microsoft,Great Company to work and hold up to the values. Salary is a bit on the lower side.,May 8,2021,5,Work Life Balance. Work environment is great. Managers are supportive.,Can get lost in such large organization. Every one is smart so you will have to put extra efforts to get recognized.
Microsoft,"You can get a good career in data scince , data programming",Jul 23,2021,5,Good for people who are willing to become a data scientists,no words for cons because it's a best company and job
Microsoft,Great company,Aug 13,2021,5,"Supportive ecosystem , capable colleagues, great bosses","work not challenging enough, yon y compensation increase low"
Microsoft,Excellent Company with pros and cons,Apr 8,2021,3,"Its one of the best employee friendly organization. Good benefits, regular parties and events Culture of Microsoft is completely different, having growth mind set. Good Pay in MS-IDC, MSIT but not much paid in IGD/MSGD","Not much paid or dont expect much in MSGD, but you will have a good learning. People are good but few exceptions Heavy work load"
Microsoft,Purposeful job and great place to work,Jun 9,2021,5,"Salary Culture Very helpful colleagues, genuinely compassionate people Cares about society and it's problems Very brainy people working on cutting edge technologies Work life balance Supportive manager Career growth oriented",No major cons. Sometimes feel lost while working on long term projects
Microsoft,Great,Aug 15,2021,4,Very nice working experience at microsoft,Competetive environment in order to achieve
Microsoft,Great to work for,Jun 28,2021,5,- great and challenging work,few teams might have aggressive targets
Microsoft,Best Work Life Balance,Jun 30,2021,4,Great work-life balance Stocks very useful,Base pay less than competitors
Microsoft,good,Jun 30,2021,5,"good working conditions, nice co workers",may be stressful at times
Microsoft,Great place to work,Jun 12,2021,4,All rounded benefits is helpful,Salary seems to be lower that competitors
Microsoft,"Good WLB, Occussionally Good Work",May 11,2021,5,"Good WLB, not cutting edge work. Mostly catch-up with industry.",None in particular. Encouraging original work would be a good thing.
Microsoft,Not a good place,Jun 23,2021,1,good food for free in cafeteria,political env in within and outside team
Microsoft,Good Company,Apr 5,2021,5,"Good compensation, good coworkers, Nice overall",Can't think of any right now
Microsoft,Awesome company to work,Mar 30,2021,5,Good benefits Smart people Inclusive culture Perk Free Food,Work life balance (US partners)
Microsoft,Great Culture and Employee friendly,Jan 13,2021,5,"Very good culture, might be bad in some pockets like GSMO(Gurgaon) or few teams. Rest it's ok overall. You can build a long term career that you can build. Good perks.",Politics bite you everywhere so does it would do at MS.
Microsoft,Quality place to work,Mar 16,2021,3,"great team members, lots of oppurtunites to learn",compensation is low compared to other companies
Microsoft,Best,Mar 21,2021,5,Friendly people with intelligent mind set,Long working hours for the employers
Microsoft,Nice culture but slow growth,Feb 18,2021,4,Nice work Culture. Focus on D&I,Extremely slow growth. Compensation can be better.
Microsoft,Great company,Jan 29,2021,5,"Diversity, Inclusion, Sustainability, training, values","Slow progress, lack of vision"
Microsoft,Data scientist microsoft,Nov 27,2020,5,interesting projects and good team work,stress should be the main inconvenient
Microsoft,NA,Jan 14,2021,3,Good work life balance and peer group,Not as such apart form compensation
Microsoft,Best place to start your career,Nov 3,2020,4,"Decent Salary, Perks and Stock Options Good Work Culture and Principles Lot of flexibility in choosing projects",Haven't faced any issues till now
